cohort,hgrades,hgrades_c,Cgrades,bparented,bparented_c,pell,hapcl,hprecalc13,hchallenge,hchallenge_c,cSFcareer,cSFcareer_c,firstgen,re_all,living18,sex,StemMaj,trnsfr_cr,x_FASt,credit_dose,credit_dose_c,XZ_c,r,r_minus,r_plus,sbmyself,sbvalued,sbcommunity,pgthink,pganalyze,pgwork,pgvalues,pgprobsolve,SEwellness,SEnonacad,SEactivities,SEacademic,SEdiverse,evalexp,sameinst,MHWdacad,MHWdlonely,MHWdmental,MHWdexhaust,MHWdsleep,MHWdfinancial,QIstudent,QIadvisor,QIfaculty,QIstaff,QIadmin,SFcareer,SFotherwork,SFdiscuss,SFperform,id,DE_group_temp,hdc17,DC_student
0,7,0.3836000000000004,7,5,-1.0412,0,1,1,4,-0.4817999999999998,3,0.6842000000000001,0,White,On-campus (residence hall),Male,0,17,1,0.5072378165422304,-0.558250683590199,-0.558250683590199,21,1.6,2.6,3,4,4,3,3,2,2,3,4,3,3,4,3,3,3,3.0,3.0,3.0,3.0,3.0,,6.0,6.0,7.0,7.0,7.0,3,2,2,2,3635,2,5,1
1,8,1.3836000000000004,7,5,-1.0412,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,29,1,1.708970415781512,0.6434819156490825,0.6434819156490825,13,0.8,1.8,2,2,2,3,3,3,3,3,2,1,2,1,1,3,3,5.0,5.0,5.0,5.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,2,2,1,3,3636,2,5,1
1,8,1.3836000000000004,7,5,-1.0412,0,1,1,6,1.5182000000000002,2,-0.31579999999999986,0,White,Off-campus (rent/apartment),Male,0,9,0,0.0,-1.0654885001324295,-0.0,24,1.9,2.9,3,3,2,3,3,3,3,2,2,1,2,2,2,3,3,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,2,1,3,3,3637,1,3,1
0,8,1.3836000000000004,7,8,1.9588,0,0,0,3,-1.4817999999999998,2,-0.31579999999999986,1,Black/African American,On-campus (residence hall),Female,0,53,1,4.172698340227364,3.1072098400949346,3.1072098400949346,-5,-1.0,0.0,2,3,3,3,3,3,3,3,2,2,2,2,2,4,4,3.0,4.0,3.0,3.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,2,3,2,1,3638,2,7,1
0,6,-0.6163999999999996,7,5,-1.0412,1,0,0,4,-0.4817999999999998,1,-1.3157999999999999,1,Hispanic/Latino,On-campus (residence hall),Female,0,7,0,0.0,-1.0654885001324295,-0.0,-3,-0.8,0.2,3,3,3,4,3,4,4,4,4,3,4,3,4,3,4,4.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,1,1,3,2,3639,1,3,1
0,7,0.3836000000000004,6,7,0.9588000000000001,1,1,0,6,1.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,On-campus (residence hall),Female,0,5,0,0.0,-1.0654885001324295,-0.0,4,-0.09999999999999998,0.9,3,3,3,3,3,4,3,4,3,4,3,4,3,4,4,5.0,4.0,4.0,4.0,,5.0,6.0,6.0,6.0,6.0,6.0,3,3,2,2,3640,1,1,0
1,7,0.3836000000000004,7,8,1.9588,1,0,0,3,-1.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Male,0,10,0,0.0,-1.0654885001324295,-0.0,0,-0.5,0.5,2,2,3,2,1,2,2,2,3,3,3,3,3,2,3,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,3,2,3,2,3641,1,1,0
1,8,1.3836000000000004,7,5,-1.0412,0,0,0,5,0.5182000000000002,4,1.6842000000000001,1,White,Off-campus (rent/apartment),Male,1,19,1,0.7962386690530536,-0.26924983107937583,-0.26924983107937583,-3,-0.8,0.2,3,3,3,2,2,2,2,2,2,3,3,2,3,2,2,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,,4.0,4.0,4,2,2,2,3642,2,6,1
1,7,0.3836000000000004,7,6,-0.0411999999999999,1,1,0,2,-2.4818,2,-0.31579999999999986,0,Hispanic/Latino,With family (commuting),Female,0,80,1,6.8,5.734511499867571,5.734511499867571,12,0.7,1.7,2,3,2,3,3,3,2,3,3,2,3,2,2,1,1,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,4.0,2,1,3,1,3643,2,6,1
0,6,-0.6163999999999996,7,6,-0.0411999999999999,1,0,0,4,-0.4817999999999998,1,-1.3157999999999999,1,Hispanic/Latino,With family (commuting),Female,0,4,0,0.0,-1.0654885001324295,-0.0,0,-0.5,0.5,4,4,3,3,3,3,2,3,3,3,3,3,3,2,3,5.0,5.0,5.0,4.0,5.0,4.0,,5.0,5.0,5.0,5.0,1,2,1,2,3644,1,1,0
0,6,-0.6163999999999996,6,7,0.9588000000000001,0,1,0,5,0.5182000000000002,1,-1.3157999999999999,0,White,On-campus (residence hall),Male,1,23,1,1.1615959853921212,0.0961074852596917,0.0961074852596917,2,-0.3,0.7,4,4,4,3,4,3,3,4,3,3,3,3,2,4,4,3.0,4.0,4.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,1,1,2,2,3645,2,6,1
0,5,-1.6163999999999996,7,7,0.9588000000000001,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,17,1,0.5604649582189758,-0.5050235419134537,-0.5050235419134537,17,1.2,2.2,2,1,2,3,3,2,3,2,4,3,3,4,3,2,3,4.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,4.0,2,2,2,1,3646,2,5,1
1,8,1.3836000000000004,7,8,1.9588,0,0,1,5,0.5182000000000002,1,-1.3157999999999999,0,White,On-campus (residence hall),Female,0,14,1,0.2843615935405179,-0.7811269065919115,-0.7811269065919115,-13,-1.8,-0.8,4,4,4,3,3,3,2,3,3,3,3,3,3,3,3,2.0,2.0,3.0,2.0,3.0,,5.0,5.0,,5.0,5.0,1,2,2,2,3647,2,7,1
0,7,0.3836000000000004,6,5,-1.0412,1,0,0,4,-0.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,0,10,0,0.0,-1.0654885001324295,-0.0,16,1.1,2.1,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3,1,2,2,3648,1,1,0
0,6,-0.6163999999999996,7,5,-1.0412,0,0,1,3,-1.4817999999999998,4,1.6842000000000001,1,White,Off-campus (rent/apartment),Female,0,7,0,0.0,-1.0654885001324295,-0.0,25,2.0,3.0,4,3,3,4,3,4,3,4,2,3,2,3,3,2,2,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4,3,2,2,3649,1,3,1
0,6,-0.6163999999999996,7,6,-0.0411999999999999,1,0,0,4,-0.4817999999999998,4,1.6842000000000001,0,Other/Multiracial/Unknown,With family (commuting),Male,0,19,1,0.772290973478372,-0.2931975266540575,-0.2931975266540575,-10,-1.5,-0.5,3,3,3,4,4,4,4,4,3,3,3,2,3,3,3,,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,,5.0,4,1,1,2,3650,2,5,1
1,6,-0.6163999999999996,7,5,-1.0412,0,0,0,5,0.5182000000000002,1,-1.3157999999999999,0,White,Off-campus (rent/apartment),Male,0,47,1,3.525025752395049,2.4595372522626193,2.4595372522626193,15,1.0,2.0,2,4,3,2,2,2,3,2,3,3,3,3,3,2,3,3.0,3.0,3.0,3.0,3.0,3.0,6.0,,7.0,6.0,7.0,1,2,3,3,3651,2,7,1
1,7,0.3836000000000004,7,7,0.9588000000000001,1,0,0,5,0.5182000000000002,4,1.6842000000000001,0,Asian,On-campus (residence hall),Male,1,45,1,3.337233468481726,2.2717449683492967,2.2717449683492967,25,2.0,3.0,4,4,4,4,3,4,4,4,4,3,3,4,4,3,3,,2.0,3.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,4,1,2,2,3652,2,6,1
0,8,1.3836000000000004,7,6,-0.0411999999999999,0,0,0,6,1.5182000000000002,2,-0.31579999999999986,1,White,Off-campus (rent/apartment),Female,0,45,1,3.3093901598869864,2.243901659754557,2.243901659754557,12,0.7,1.7,3,3,3,3,2,3,3,3,2,3,2,3,2,3,3,4.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,2,1,2,3,3653,2,6,1
1,8,1.3836000000000004,7,6,-0.0411999999999999,1,0,1,4,-0.4817999999999998,2,-0.31579999999999986,0,Asian,With family (commuting),Female,0,4,0,0.0,-1.0654885001324295,-0.0,15,1.0,2.0,4,4,4,3,3,3,3,3,4,4,4,3,4,4,4,2.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,5.0,5.0,5.0,2,1,2,3,3654,1,2,1
1,7,0.3836000000000004,7,5,-1.0412,1,1,0,4,-0.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,0,26,1,1.477364075236548,0.41187557510411854,0.41187557510411854,14,0.8999999999999999,1.9,1,2,2,3,3,3,3,3,3,2,2,3,2,4,4,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,,3,1,1,3,3655,2,5,1
0,6,-0.6163999999999996,6,6,-0.0411999999999999,1,0,0,3,-1.4817999999999998,1,-1.3157999999999999,0,Hispanic/Latino,With family (commuting),Male,1,46,1,3.4702750337566464,2.404786533624217,2.404786533624217,-1,-0.6,0.4,3,3,3,3,3,3,3,3,2,1,2,2,2,3,3,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,1,2,2,2,3656,2,6,1
0,6,-0.6163999999999996,6,5,-1.0412,1,1,1,5,0.5182000000000002,4,1.6842000000000001,1,Hispanic/Latino,On-campus (residence hall),Female,0,20,1,0.8762364960295705,-0.18925200410285892,-0.18925200410285892,-15,-2.0,-1.0,2,2,2,3,3,3,2,3,3,4,3,3,2,4,3,4.0,4.0,3.0,4.0,3.0,3.0,6.0,6.0,5.0,5.0,7.0,4,3,1,2,3657,2,7,1
0,6,-0.6163999999999996,7,6,-0.0411999999999999,1,0,0,3,-1.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,0,0,0,0.0,-1.0654885001324295,-0.0,23,1.7999999999999998,2.8,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,3,3,2,1,3658,0,1,0
1,6,-0.6163999999999996,7,5,-1.0412,1,0,0,4,-0.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,10,0,0.0,-1.0654885001324295,-0.0,-3,-0.8,0.2,3,2,3,3,3,4,4,3,3,3,3,3,3,4,3,4.0,4.0,3.0,4.0,3.0,3.0,7.0,5.0,6.0,6.0,6.0,2,4,2,2,3659,1,3,1
1,7,0.3836000000000004,7,5,-1.0412,1,1,0,3,-1.4817999999999998,1,-1.3157999999999999,0,Asian,Off-campus (rent/apartment),Female,0,5,0,0.0,-1.0654885001324295,-0.0,32,2.7,3.7,3,2,3,3,4,3,3,4,3,3,4,4,3,3,3,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,1,1,3,2,3660,1,2,1
0,7,0.3836000000000004,7,7,0.9588000000000001,1,0,0,4,-0.4817999999999998,3,0.6842000000000001,1,White,Off-campus (rent/apartment),Male,0,7,0,0.0,-1.0654885001324295,-0.0,-12,-1.7,-0.7,2,3,2,3,3,3,2,3,1,2,1,1,2,3,3,4.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0,,3,3,2,4,3661,1,1,0
1,5,-1.6163999999999996,6,6,-0.0411999999999999,0,0,0,4,-0.4817999999999998,1,-1.3157999999999999,1,Hispanic/Latino,On-campus (residence hall),Female,0,3,0,0.0,-1.0654885001324295,-0.0,31,2.6,3.6,3,3,3,4,3,3,4,4,4,4,4,4,4,3,2,3.0,3.0,3.0,3.0,3.0,3.0,,7.0,7.0,7.0,6.0,1,3,2,1,3662,1,2,1
0,6,-0.6163999999999996,7,5,-1.0412,1,0,0,3,-1.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,6,0,0.0,-1.0654885001324295,-0.0,8,0.30000000000000004,1.3,3,3,3,4,4,4,3,4,2,2,1,2,2,3,3,2.0,3.0,,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2,1,2,2,3663,1,2,1
1,7,0.3836000000000004,7,7,0.9588000000000001,0,0,0,4,-0.4817999999999998,2,-0.31579999999999986,0,Asian,With family (commuting),Male,0,9,0,0.0,-1.0654885001324295,-0.0,-8,-1.3,-0.30000000000000004,2,2,2,2,2,2,1,2,1,1,1,1,1,3,3,5.0,5.0,5.0,5.0,,5.0,4.0,4.0,4.0,4.0,5.0,2,2,2,2,3664,1,1,0
1,6,-0.6163999999999996,7,6,-0.0411999999999999,1,1,1,5,0.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,0,0,0,0.0,-1.0654885001324295,-0.0,19,1.4,2.4,2,3,3,4,3,4,4,4,3,2,3,3,4,4,3,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3,2,4,3,3665,0,1,0
1,7,0.3836000000000004,5,5,-1.0412,1,0,0,2,-2.4818,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,5,0,0.0,-1.0654885001324295,-0.0,1,-0.4,0.6,2,2,2,3,4,3,2,4,4,3,4,4,4,2,2,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2,1,4,1,3666,1,2,1
0,6,-0.6163999999999996,7,6,-0.0411999999999999,0,1,0,5,0.5182000000000002,3,0.6842000000000001,1,Asian,With family (commuting),Male,0,3,0,0.0,-1.0654885001324295,-0.0,24,1.9,2.9,3,2,3,3,3,2,2,3,2,1,3,3,3,2,2,5.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,5.0,6.0,3,3,1,3,3667,1,3,1
1,8,1.3836000000000004,7,6,-0.0411999999999999,1,0,0,7,2.5182,3,0.6842000000000001,1,Asian,With family (commuting),Male,0,22,1,1.03568549033958,-0.029803009792849444,-0.029803009792849444,-7,-1.2,-0.19999999999999996,1,1,1,3,3,4,3,3,2,2,3,2,2,2,2,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3,3,3,2,3668,2,7,1
1,7,0.3836000000000004,6,7,0.9588000000000001,0,0,0,3,-1.4817999999999998,2,-0.31579999999999986,0,White,Off-campus (rent/apartment),Female,0,1,0,0.0,-1.0654885001324295,-0.0,7,0.19999999999999996,1.2,2,2,2,3,3,3,3,3,3,3,4,3,4,2,2,4.0,4.0,4.0,4.0,,,4.0,4.0,4.0,4.0,3.0,2,2,2,1,3669,1,2,1
1,7,0.3836000000000004,7,6,-0.0411999999999999,0,0,0,6,1.5182000000000002,2,-0.31579999999999986,0,White,On-campus (residence hall),Female,0,1,0,0.0,-1.0654885001324295,-0.0,30,2.5,3.5,2,2,3,4,3,3,3,3,4,4,3,4,3,3,3,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,2,1,2,3,3670,1,3,1
1,8,1.3836000000000004,7,5,-1.0412,1,1,0,4,-0.4817999999999998,2,-0.31579999999999986,1,Other/Multiracial/Unknown,With family (commuting),Female,0,26,1,1.486402609317397,0.4209141091849675,0.4209141091849675,13,0.8,1.8,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2.0,2.0,2.0,2.0,2.0,2.0,6.0,5.0,5.0,5.0,6.0,2,4,3,2,3671,2,7,1
1,7,0.3836000000000004,7,7,0.9588000000000001,0,0,0,2,-2.4818,4,1.6842000000000001,0,White,With family (commuting),Female,0,8,0,0.0,-1.0654885001324295,-0.0,3,-0.2,0.8,3,4,4,3,3,3,2,2,3,3,4,3,3,4,3,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,4,3,3,1,3672,1,1,0
0,6,-0.6163999999999996,7,7,0.9588000000000001,1,0,0,4,-0.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Male,0,4,0,0.0,-1.0654885001324295,-0.0,16,1.1,2.1,2,2,2,3,3,3,3,4,3,3,2,2,3,2,3,4.0,4.0,4.0,4.0,3.0,4.0,,6.0,5.0,6.0,5.0,3,2,3,3,3673,1,2,1
1,7,0.3836000000000004,7,7,0.9588000000000001,1,0,0,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,34,1,2.224838428539509,1.1593499284070794,1.1593499284070794,25,2.0,3.0,1,2,1,3,2,2,2,3,3,3,4,3,4,2,3,5.0,5.0,4.0,5.0,4.0,5.0,,2.0,3.0,3.0,2.0,2,2,2,1,3674,2,4,1
0,6,-0.6163999999999996,6,6,-0.0411999999999999,1,0,0,3,-1.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Male,0,4,0,0.0,-1.0654885001324295,-0.0,1,-0.4,0.6,2,2,2,3,4,4,4,4,2,2,3,2,2,1,2,4.0,5.0,4.0,5.0,,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,3,3675,1,3,1
1,5,-1.6163999999999996,6,7,0.9588000000000001,1,0,1,4,-0.4817999999999998,2,-0.31579999999999986,1,Asian,With family (commuting),Male,0,20,1,0.8808211111024434,-0.18466738902998603,-0.18466738902998603,-3,-0.8,0.2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,6.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,5.0,5.0,2,2,2,3,3676,2,5,1
0,8,1.3836000000000004,7,8,1.9588,0,0,1,3,-1.4817999999999998,2,-0.31579999999999986,1,Hispanic/Latino,With family (commuting),Female,0,17,1,0.5516619040823485,-0.513826596050081,-0.513826596050081,-3,-0.8,0.2,2,3,2,3,3,3,4,3,3,2,4,2,3,2,2,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,2,2,3,3,3677,2,5,1
1,8,1.3836000000000004,7,5,-1.0412,1,1,0,3,-1.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,0,8,0,0.0,-1.0654885001324295,-0.0,24,1.9,2.9,2,3,3,3,4,3,4,3,4,4,3,4,4,3,3,2.0,2.0,,2.0,2.0,1.0,3.0,3.0,3.0,3.0,,3,1,3,3,3678,1,3,1
0,7,0.3836000000000004,7,5,-1.0412,0,0,0,2,-2.4818,2,-0.31579999999999986,0,White,On-campus (residence hall),Female,0,11,0,0.0,-1.0654885001324295,-0.0,-13,-1.8,-0.8,4,4,3,3,4,3,4,3,3,3,3,3,3,4,4,2.0,2.0,2.0,2.0,2.0,3.0,6.0,7.0,7.0,6.0,7.0,2,2,1,3,3679,1,2,1
0,5,-1.6163999999999996,6,6,-0.0411999999999999,1,0,0,4,-0.4817999999999998,3,0.6842000000000001,1,Black/African American,On-campus (residence hall),Female,0,20,1,0.8792553200586362,-0.1862331800737933,-0.1862331800737933,17,1.2,2.2,4,3,3,4,3,4,4,4,3,4,4,3,3,3,4,2.0,3.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,3,2,1,3,3680,2,6,1
0,6,-0.6163999999999996,7,5,-1.0412,0,1,1,5,0.5182000000000002,2,-0.31579999999999986,0,White,With family (commuting),Female,0,10,0,0.0,-1.0654885001324295,-0.0,-8,-1.3,-0.30000000000000004,3,3,3,3,4,3,3,3,4,4,4,4,4,3,3,3.0,2.0,2.0,3.0,3.0,2.0,5.0,5.0,6.0,5.0,5.0,2,2,2,2,3681,1,2,1
0,7,0.3836000000000004,7,7,0.9588000000000001,0,0,1,4,-0.4817999999999998,4,1.6842000000000001,0,Hispanic/Latino,With family (commuting),Female,0,0,0,0.0,-1.0654885001324295,-0.0,24,1.9,2.9,2,3,3,2,2,2,3,2,2,3,2,2,2,3,3,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,4,3,3,2,3682,0,1,0
0,8,1.3836000000000004,5,5,-1.0412,1,0,0,4,-0.4817999999999998,1,-1.3157999999999999,1,Hispanic/Latino,With family (commuting),Female,0,0,0,0.0,-1.0654885001324295,-0.0,33,2.8,3.8,3,2,3,2,3,3,3,2,3,2,3,3,3,4,4,4.0,4.0,5.0,4.0,5.0,4.0,,5.0,4.0,4.0,4.0,1,3,3,2,3683,0,3,1
1,7,0.3836000000000004,7,6,-0.0411999999999999,1,0,0,6,1.5182000000000002,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,1,28,1,1.618199513797108,0.5527110136646785,0.5527110136646785,7,0.19999999999999996,1.2,2,1,1,3,2,3,2,2,1,1,1,1,2,2,2,4.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,,3.0,3,3,2,1,3684,2,6,1
1,6,-0.6163999999999996,5,7,0.9588000000000001,0,0,1,5,0.5182000000000002,2,-0.31579999999999986,1,Asian,With family (commuting),Female,0,22,1,1.0095651277879019,-0.0559233723445276,-0.0559233723445276,20,1.5,2.5,3,3,3,4,3,4,4,4,2,2,2,3,2,3,3,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2,1,1,2,3685,2,4,1
1,8,1.3836000000000004,7,6,-0.0411999999999999,1,0,1,5,0.5182000000000002,2,-0.31579999999999986,1,Black/African American,Off-campus (rent/apartment),Male,0,9,0,0.0,-1.0654885001324295,-0.0,-4,-0.9,0.09999999999999998,3,2,2,4,4,4,4,4,1,2,2,1,1,2,3,3.0,3.0,3.0,3.0,4.0,4.0,5.0,,4.0,4.0,4.0,2,4,4,2,3686,1,2,1
0,7,0.3836000000000004,7,5,-1.0412,1,0,1,3,-1.4817999999999998,3,0.6842000000000001,1,White,Off-campus (rent/apartment),Male,0,9,0,0.0,-1.0654885001324295,-0.0,8,0.30000000000000004,1.3,2,1,1,2,2,3,2,2,2,2,2,2,2,3,3,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3,1,1,2,3687,1,3,1
1,5,-1.6163999999999996,7,6,-0.0411999999999999,1,0,0,5,0.5182000000000002,4,1.6842000000000001,0,Other/Multiracial/Unknown,With family (commuting),Female,0,5,0,0.0,-1.0654885001324295,-0.0,12,0.7,1.7,4,4,4,2,2,2,2,3,3,4,3,4,4,3,3,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,,4,2,1,3,3688,1,1,0
1,6,-0.6163999999999996,7,7,0.9588000000000001,1,1,0,4,-0.4817999999999998,2,-0.31579999999999986,0,White,Off-campus (rent/apartment),Female,1,11,0,0.0,-1.0654885001324295,-0.0,30,2.5,3.5,2,1,2,2,2,2,2,2,3,3,3,3,3,2,3,3.0,4.0,4.0,4.0,4.0,3.0,5.0,,5.0,5.0,5.0,2,2,1,2,3689,1,2,1
0,6,-0.6163999999999996,7,7,0.9588000000000001,0,0,0,6,1.5182000000000002,1,-1.3157999999999999,1,Hispanic/Latino,On-campus (residence hall),Female,0,9,0,0.0,-1.0654885001324295,-0.0,30,2.5,3.5,3,3,4,2,2,2,2,2,3,2,2,3,3,4,3,3.0,3.0,,3.0,3.0,,,6.0,6.0,5.0,6.0,1,2,2,3,3690,1,1,0
0,7,0.3836000000000004,6,6,-0.0411999999999999,0,0,0,5,0.5182000000000002,4,1.6842000000000001,0,White,Off-campus (rent/apartment),Female,0,2,0,0.0,-1.0654885001324295,-0.0,29,2.4,3.4,2,2,2,3,3,2,3,3,2,2,3,3,3,3,3,5.0,,5.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,,4,2,3,2,3691,1,1,0
1,7,0.3836000000000004,7,6,-0.0411999999999999,1,0,1,3,-1.4817999999999998,3,0.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,1,27,1,1.5798540391364178,0.5143655390039883,0.5143655390039883,22,1.7000000000000002,2.7,1,2,1,3,4,3,4,3,3,3,3,3,3,2,3,6.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3,1,2,2,3692,2,7,1
0,6,-0.6163999999999996,7,5,-1.0412,0,0,1,4,-0.4817999999999998,3,0.6842000000000001,0,White,With family (commuting),Male,0,12,1,0.07095956709103265,-0.9945289330413968,-0.9945289330413968,15,1.0,2.0,3,3,3,2,3,2,2,2,4,3,4,4,3,4,4,3.0,,3.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,3,2,3,3,3693,2,4,1
0,6,-0.6163999999999996,7,6,-0.0411999999999999,1,1,0,5,0.5182000000000002,4,1.6842000000000001,1,Hispanic/Latino,With family (commuting),Female,0,3,0,0.0,-1.0654885001324295,-0.0,-13,-1.8,-0.8,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3.0,4.0,3.0,4.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,4,2,2,2,3694,1,2,1
1,7,0.3836000000000004,7,6,-0.0411999999999999,1,0,0,3,-1.4817999999999998,3,0.6842000000000001,0,Black/African American,Off-campus (rent/apartment),Male,0,6,0,0.0,-1.0654885001324295,-0.0,8,0.30000000000000004,1.3,2,1,2,2,2,2,2,2,2,2,3,3,2,3,2,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3,3,2,3,3695,1,3,1
0,5,-1.6163999999999996,7,5,-1.0412,1,0,1,6,1.5182000000000002,2,-0.31579999999999986,1,White,With family (commuting),Female,1,16,1,0.40536357603095574,-0.6601249241014737,-0.6601249241014737,-9,-1.4,-0.4,2,3,2,2,2,3,3,2,2,3,3,2,2,3,3,5.0,,5.0,5.0,5.0,6.0,4.0,4.0,4.0,,4.0,2,3,3,2,3696,2,5,1
0,7,0.3836000000000004,6,6,-0.0411999999999999,0,0,1,3,-1.4817999999999998,1,-1.3157999999999999,1,Asian,With family (commuting),Male,0,11,0,0.0,-1.0654885001324295,-0.0,-14,-1.9,-0.8999999999999999,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3,4.0,4.0,5.0,5.0,5.0,5.0,7.0,6.0,7.0,6.0,7.0,1,3,2,3,3697,1,1,0
1,6,-0.6163999999999996,6,7,0.9588000000000001,1,0,1,4,-0.4817999999999998,2,-0.31579999999999986,0,Hispanic/Latino,On-campus (residence hall),Female,1,30,1,1.845246253818416,0.7797577536859865,0.7797577536859865,16,1.1,2.1,3,3,3,4,4,3,4,4,2,3,2,3,3,3,4,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,3,3,3698,2,6,1
0,8,1.3836000000000004,7,7,0.9588000000000001,1,0,1,5,0.5182000000000002,2,-0.31579999999999986,1,Hispanic/Latino,On-campus (residence hall),Female,0,0,0,0.0,-1.0654885001324295,-0.0,7,0.19999999999999996,1.2,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,4.0,3.0,4.0,3.0,4.0,3.0,7.0,6.0,6.0,6.0,5.0,2,2,3,2,3699,0,2,1
0,8,1.3836000000000004,7,6,-0.0411999999999999,0,1,0,5,0.5182000000000002,3,0.6842000000000001,1,Asian,With family (commuting),Female,1,7,0,0.0,-1.0654885001324295,-0.0,11,0.6000000000000001,1.6,1,1,2,2,3,2,4,3,3,3,3,3,2,2,2,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,1,2,2,3700,1,2,1
